bla ,"ला्ळब
 ","लाब
 "
tapnisq ,"ापन्कसति
 ","ापन्कसति
 "
la ,"ला
 ","ला
 "
hulaicdg ,"लीुडगछ
 ","लाीुडचग
 "
toresf ,"्सरटफॉ
 ","्सरटफॉ
 "
ltaez ,"लाेतझ
 ","लाेतझ
 "
hankiresjmw ,"ाव्यीसंरजमख
 ","ाव्ीसंरेजमिख
 "
hanyiesg ,"ायंशघ
 ","यसंेघै
 "
tire ,"ीरेट
 ","ीरट
 "
hankicdres ,"ान्कींचरेशदि
 ","ान्कींचरेदिष
 "
uidsq ,"्कीसदि
 ","्कसडोि
 "
bhaios ,"एोशब
 ","ोशबई
 "
bhlakce ,"ल्हकीचेब
 ","ला्हकीचेब
 "
huapnykdrem ,"ाप्युंरेमधख
 ","ाप्युंरेमधख
 "
haviors ,"ावरशिओ
 ","ाव्रशिओ
 "
takis ,"्कीसटॅ
 ","कीसतिईै
 "
utanicorsf ,"ान्कसरशटइफ
 ","न्कसरशटइॅफ
 "
huavykcr ,"ूव्हयकचर
 ","ूाव्हकचर
 "
anidosm ,"नसडेमि
 ","ानीसडोम
 "
ankdem ,"ाकडंेम
 ","ाकडंेम
 "
taesg ,"्सेटग
 ","सेटग
 "
hles ,"लेश
 ","लेश
 "
htkicem ,"कींचमति
 ","्कींचटमि
 "
hultankcresm ,"ा्यकुंचरेशमळत़
 ","न्कुचरेशटमळ
 "
uavdg ,"ावुडग
 ","ावुडग
 "
handrejm ,"ा्यंरेजमआध
 ","ा्यंरेजमआध
 "
ykor ,"्यकरॉ
 ","्यकोर
 "
huapnycs ,"ूापन्यसंच
 ","ूापन्यसंच
 "
nvdre ,"नव्हडरे
 ","नवरेद
 "
uanvkirsm ,"वकीुसरमिण
 ","वकीुसरमिण
 "
hltanyic ,"ला्हयींचत
 ","ला्हयींचत
 "
hunid ,"ून्हदि
 ","ूहंदि
 "
hakdre ,"ाहकडरेआ
 ","ाहकडरेआ
 "
apndes ,"ापनसडे
 ","ापनसेद
 "
tndoesw ,"ानसडंेटउ
 ","न्सडंेटॉ
 "
hltanyicoesgw ,"ूाव्यींचेशटळिग
 ","ूलाव्यींचेशटिग
 "
bhltakoes ,"भलकसोेत
 ","भलकसोेत
 "
hanrm ,"ा्हरमण
 ","ान्हरम
 "
havidoremg ,"ावोरेमिगध
 ","ावोरेमिगध
 "
hltapvice ,"लापव्यचेठि
 ","लापवीचेठि
 "
htapnyios ,"ाप्हयीसोठण
 ","ाप्हयीसोठण
 "
hlayicdojg ,"ाीडोचजळग
 ","ला्यीडोचजग
 "
bhtanicre ,"न्चरेटिब
 ","ा्ंचरेटिबई
 "
apnom ,"पन्ोमॅ
 ","पनों
 "
tasw ,"व्सटॅ
 ","व्टॅ
 "
htanicds ,"ा्ीसंचदतिध
 ","ा्ीसंचदतिध
 "
htandesm ,"ानीसदठमत
 ","ानीसदठमत
 "
hancom ,"नहकोमॅ
 ","ूानहकमॅ
 "
bhavicg ,"भावीचिग
 ","भावीचिग
 "
tancore ,"ासोंरट
 ","ान्सोरट
 "
uanvyrsm ,"व्युसरमण
 ","ाव्ुसरमण
 "
tapnvorg ,"ूापनव्रतग
 ","ूापनव्रतग
 "
bhade ,"ाबईढ
 ","ाबईध
 "
bhutpirsg ,"प्सरटिबग
 ","प्सरटिबग
 "
haykcdm ,"कचेमध
 ","ा्यकचमध
 "
orew ,"वोर
 ","वोरे
 "
tande ,"ानीडंत
 ","ानीदत
 "
aps ,"ापश
 ","ापस
 "
uadrg ,"ुडरग
 ","ुडरग
 "
hankidrem ,"ा्यींरेदमधख
 ","ा्यींरेदमधख
 "
uapyic ,"ापयकुै
 ","ापयकुई
 "
aesm ,"ासेम
 ","ासेम
 "
unys ,"ूनयुस
 ","नयुस
 "
tem ,"ेटम
 ","ेटम
 "
bhapiorsmw ,"भूापव्ीरशम
 ","भूापव्ीरशम
 "
htaniosgw ,"नव्ंशटिगॉ
 ","ानव्ोंशटिग
 "
hulapkirm ,"ूलापीरमख
 ","ूलपींरख
 "
blad ,"ल्डब
 ","ा्डब
 "
aykd ,"ा्यकद
 ","ा्यकद
 "
anyoesg ,"ानयसोंेग
 ","ान्यसोेग
 "
hanvisg ,"वीसंघ
 ","ावीसंघ
 "
htapnykics ,"ापन्कसचति
 ","ाप्यकसंचति
 "
hanvykicdor ,"ाव्यकोंचरिध
 ","ाव्यकोंचरिध
 "
anvde ,"ानवेद
 ","ानवडे
 "
hanyesg ,"ायंशघ
 ","ायंेशघ
 "
lviores ,"लवोरेिझ
 ","लवसोरेि
 "
hanesw ,"ानव्सेशआ
 ","ानव्सेशआ
 "
uanrgw ,"ाव्ुरगण
 ","ाव्ुरगण
 "
htapnirs ,"ापन्ींरटतष
 ","ापन्ींरटष
 "
htapykres ,"ाप्यकीसरेठत
 ","ाप्यकीसरेठत
 "
hltare ,"लहरटि
 ","लाहयरति
 "
hapcore ,"पीोचरेआ
 ","पीोचरेआ
 "
takis ,"्कीसटॅ
 ","कीसटै
 "
bhutanye ,"भानयींतउ
 ","भानयंेतउ
 "
htacdresm ,"ा्सचरेशमतध
 ","ा्चरेशमतध
 "
baniemf ,"न्ीमिबइफ
 ","ान्यमिबइफ
 "
hapnycde ,"ाप्यीडचण
 ","ाप्यीडचण
 "
hankicd ,"ाीडंचणख
 ","ानीडंचख
 "
tanemg ,"नंेजटमॅ
 ","ानींेटमग
 "
hanesg ,"ाेशगण
 ","ाेशगण
 "
bioresm ,"्ीसोरेमब
 ","्ीसोरेमब
 "
hapkco ,"ूपचख
 ","ूपचख
 "
huands ,"ूान्ुसदअध
 ","ान्ुसदअध
 "
hankires ,"ान्कीरेशषणृ
 ","ान्कीरेशषणृ
 "
htes ,"थ्सति
 ","थ्ीसत
 "
anykor ,"ान्यकोर
 ","ान्यकोऱ
 "
bhtavidoresw ,"ाव्सोरेटतिबइध
 ","ाव्सोरेतिबध
 "
huancw ,"ानवुच
 ","ूानवच
 "
hlarw ,"लावहर
 ","लावहर
 "
bhapnvors ,"भूापनव्सरष
 ","भूापनव्सरष
 "
uanvdreg ,"ानवीुरदग
 ","ूानवीडरग
 "
apnvyidr ,"ापव्यीरदण
 ","ापव्यीडरण
 "
haycr ,"ाीचर
 ","ाीचर
 "
hutapicrs ,"प्ीसचरटतिषृ
 ","ाप्ीसचरटतिषृ
 "
hankos ,"ूानषख
 ","ूानशख
 "
hanicj ,"ानचजै
 ","ांचजै
 "
aidf ,"ीडफ
 ","ाडिफ
 "
htapkiore ,"ूपकीरटिफ
 ","ूप्कीरटिफ
 "
htavkore ,"व्हकरेटओ
 ","ाव्हकरेटओ
 "
huycdorw ,"ीचरधौ
 ","व्ीुोचरध
 "
tyre ,"ीरेट
 ","ीरट
 "
huanykcd ,"ूान्यकडंच
 ","ूान्यकडंच
 "
hpicoe ,"पकीोचि
 ","पकीोचि
 "
bhuakdr ,"कुरबध
 ","कुरबध
 "
hankdos ,"ानकसोंशध
 ","ानकसोंशध
 "
ltnkies ,"ल्कीसंेटि
 ","ल्कसंेटि
 "
htanykires ,"ान्हयकींरेशत़
 ","ान्हयकीरेशत़
 "
btanim ,"नंतिब
 ","ानंटिब
 "
havicd ,"ावीडच
 ","ावीचद
 "
vdres ,"व्सरेद
 ","व्सडरे
 "
tairs ,"ासरअटई
 ","ा्सरअतई
 "
bhuaves ,"भाव्ीुस
 ","भाव्ीुस
 "
anydrew ,"ानव्यींरदण
 ","ानव्यीडंरण
 "
htanvkidore ,"ाव्हयकीोंरतिणध़
 ","ानव्कीोरेठिणध
 "
bhuayicdem ,"्युंचेमबईध
 ","्युंचेमबईध
 "
hpncoresm ,"नकसरेमॅफ
 ","न्कसरमॅ
 "
kes ,"्कीएस
 ","कीएस
 "
uapnirm ,"पीुरमिण
 ","पनीुरमै
 "
tapn ,"ापटण
 ","ापन्त
 "
uore ,"युोर
 ","युोर
 "
anydmg ,"ानयंमळग
 ","ान्यडंमग
 "
bhlakidr ,"भला्कीरद
 ","भला्कीरद
 "
ltnicores ,"लन्कसरेटिइॉ
 ","लन्कसोरेटिइ
 "
tayi ,"ायति
 ","ायीत
 "
haycdremg ,"्यीसरेमगध
 ","्यीसरेमगध
 "
htis ,"ीशट
 ","शति
 "
huanresgw ,"व्रेशषणघृ
 ","नव्ुरेशघृ
 "
htapicr ,"्ीचरतिफ
 ","ा्चरतिफ
 "
htaniem ,"नहीेमत
 ","ानहीेमत
 "
hanysg ,"ायंशघ
 ","ायंशघ
 "
htyesj ,"्येठजषः
 ","्येठजष
 "
hanm ,"्हंमण
 ","न्हम
 "
htayis ,"था्यीसअ
 ","था्यीसअ
 "
uanyoresj ,"ानयुसोरेज
 ","ानयुसोरेज
 "
tavis ,"ाव्हसटि
 ","ाव्सति
 "
huaykcrm ,"ा्यकुचरम
 ","ा्यकुचरम
 "
bhltanyidr ,"भलान्यडंरति
 ","भलान्यडंरति
 "
irejf ,"्ीरेजफ
 ","्ीरेजफ
 "
aicr ,"ाकरि
 ","ाकरि
 "
apvy ,"पव्यअ
 ","पव्यअ
 "
lavres ,"लावीसर
 ","लवीसर
 "
htanirs ,"ा्हींरशत
 ","थाींरशषृ
 "
htanvdoreg ,"ानव्हयुडरतग
 ","ानव्होरेदतग
 "
htandes ,"ानसेतध
 ","ानसेतध
 "
htanidorm ,"ून्रेटमध
 ","ून्रेटमध
 "
ltpg ,"लपीएजट
 ","पीएटगफ
 "
ultayiejm ,"्ीुेजटमळ
 ","्यीुेजटम
 "
hanicdrm ,"ांचरदमि
 ","ांचरदमि
 "
btaism ,"ाीसमतब
 ","्ीसमतब
 "
hltanvies ,"लनवीसेशति
 ","लानवीसेशति
 "
handrjq ,"ाडंरखझ
 ","ाडंरजध
 "
hanisg ,"ायंशघ
 ","ांशईघ
 "
hancreg ,"नचरेग
 ","नचरेग
 "
bhltanyidrs ,"भला्यीसंरदत
 ","भला्यीसंरतध
 "
hankdres ,"ान्कीरदष
 ","ान्कीरदष
 "
aprq ,"ाप्कर
 ","ाप्र
 "
adrjw ,"ाव्रदज
 ","ावरदज
 "
hapnres ,"ापन्सरेश
 ","ापन्सरेश
 "
hutancef ,"ान्यंचटफउ
 ","ानंचटफ
 "
havyires ,"व्यीरशई
 ","व्ीरशई
 "
ltanyo ,"लानयटॉ
 ","लानयोट
 "
apres ,"प्सरे
 ","प्ीसर
 "
ltanvdre ,"लव्ींरेदअत
 ","ल्ीडंरेअत
 "
ids ,"्ीसदि
 ","्ीसदि
 "
tapnores ,"ापन्यसोंरत़
 ","ापनसोंरेत
 "
bhtapvor ,"भूपव्रअत
 ","भूपव्रअत
 "
hankdore ,"ूान्हयकडंरण़
 ","ूानहकडरेण
 "
hapkidresw ,"ापवीसडरख
 ","ापवीसडरेख
 "
uanresf ,"नुसरेफ
 ","ानुसरेफ
 "
hltanvirs ,"लथाव्ीसंरळ
 ","लथाव्ीसंर
 "
hutancef ,"ान्यंचटफउ
 ","ान्ंचेतफ
 "
hanyicdesm ,"ान्यसेमध
 ","न्यसेमध
 "
lakir ,"ल्कीर
 ","लाकीर
 "
baidreg ,"्डरेिबग
 ","्डरेिबग
 "
avsj ,"ावसज
 ","ावसज
 "
htapncr ,"ाप्ंचरत
 ","ाप्ंचरत
 "
hapnycdresm ,"ाप्यसडंचरेमण
 ","ापन्सडचरेमण
 "
hacdreg ,"्ीचरदग
 ","्ीचरदग
 "
nidoreswf ,"नव्ुसडरेफ
 ","ूव्सडरेफ
 "
nidw ,"ावडंई
 ","वंदि
 "
bhacoejmg ,"ाोंचेजबआगई
 ","ाोंचेजबआगई
 "
vkie ,"वकीेि
 ","वकीेि
 "
laes ,"लसेअ
 ","लसेअ
 "
hlpicoe ,"पीोचळ
 ","लपीोच
 "
hulakcdes ,"ा्कीुचदळष
 ","ला्कीुचदष
 "
lanvyr ,"लाव्यरण
 ","लाव्यरण
 "
hultanykcresm ,"ा्यकुंचरेशमळत़
 ","न्यकुचरेशमळत
 "
bhacegw ,"ावचेबग
 ","ावचेबग
 "
hayirs ,"ायरशि
 ","ायरशि
 "
bhltakoe ,"भूलाकीळत
 ","भूलकीत
 "
bhlakce ,"लाकीचब
 ","लाकीचब
 "
aykcm ,"केमॅ
 ","ा्यकसेम
 "
lakcr ,"ला्कर
 ","ला्कर
 "
bhulare ,"भलारेउ
 ","भलारेउ
 "
hakirs ,"कसरै
 ","ाकरशै
 "
bhltaem ,"लथाींतब
 ","लथाींटब
 "
dre ,"ीडर
 ","डरि
 "
bhtanorm ,"थोंरबण
 ","थाोंरब
 "
hapnkirs ,"प्करिषण
 ","ापनकरशि
 "
bharesj ,"ाीरेशजब
 ","ाीरेशजब
 "
bhakirm ,"ींरबख
 ","ाींरबख
 "
lapvdr ,"लापव्रद
 ","लापव्रद
 "
aykirs ,"्यकीसर
 ","ा्यकसरि
 "
bhunrs ,"न्सरब
 ","न्ुरशब
 "
huapycog ,"ापयोचगउ
 ","ापयोचगउ
 "
hltavkidor ,"लावकोरतिध
 ","लावकोरतिध
 "
htankres ,"ा्यसंरतख
 ","ासंरतख
 "
anykde ,"ान्यकेद
 ","ान्यकेद
 "
apnydoej ,"ापन्यडोेज
 ","ापन्यडोेज
 "
ulanim ,"लन्युअमि
 ","लनयुअमि
 "
hanyoem ,"ानहयमॉ
 ","नहोेम
 "
uanvkidre ,"नवकीुडरिण
 ","ानवकीुडरिण
 "
htapnvkism ,"ापव्शटिणख
 ","ापनव्सतिख
 "
bhtanvyioj ,"भानवयोजति
 ","भानव्योजति
 "
hayicresm ,"ाीसचरेम
 ","ाीसचरेम
 "
utayir ,"्यीरतउ
 ","्यीरतउ
 "
htes ,"थ्ीसत
 ","थ्ीसत
 "
taisq ,"्कीसटॅ
 ","्कीसटॅ
 "
huancd ,"ूंचद
 ","ूांचद
 "
utapnkde ,"ापन्कडंेदतउ
 ","ापन्कडंेदतउ
 "
hapykires ,"प्यकीरेशि
 ","प्यकीरेशि
 "
ulanyko ,"लानयकुो
 ","लनयकुोण
 "
blaces ,"ल्कसेब
 ","लकसेॅ
 "
lapnki ,"लापन्की
 ","लापनकीं
 "
oref ,"ोरेफ
 ","ीोरफ
 "
tairw ,"ावीरति
 ","ावीरति
 "
htancoes ,"ीसोंचतष
 ","ीसोंचशत
 "
htiswf ,"व्सटिफ
 ","व्शटिफ
 "
taes ,"्सेत
 ","्सेत
 "
ncdm ,"नीएसडम
 ","ीएडम
 "
hlto ,"ल्हटॉ
 ","लहोट
 "
htaisg ,"ाहीसठघ
 ","ाहीसठघ
 "
apkre ,"ाप्कर
 ","ापकर
 "
hayksm ,"्यकअमष
 ","ा्यकअमष
 "
ayrg ,"्रेग
 ","ा्यरग
 "
bio ,"ीबॉ
 ","ीोब
 "
hlavrm ,"लाव्हरम
 ","लावरम
 "
hltanoe ,"लानहोेट
 ","लन्होेत
 "
hlavdrs ,"लाव्रशद
 ","लाव्रशद
 "
nidos ,"सडंइ
 ","सडोंइ
 "
avdreg ,"ावरेळग
 ","ावडरेग
 "
blaidm ,"ाडंळिब
 ","लांदिब
 "
bhnirg ,"भींरिग
 ","भ्ींरिग
 "
hapnvrs ,"ापनव्सरश
 ","ापनव्सरश
 "
hulaicdg ,"लीुडगछ
 ","लाीुडचग
 "
huankd ,"ानकुढ
 ","ूानकढ
 "
buarsw ,"वसरब
 ","ावुसरब
 "
hanykicrs ,"ा्यकीचरशषणृ
 ","ा्यकीचरशिषण
 "
btaos ,"सोतब
 ","ासोतब
 "
hanyce ,"ान्हयींच
 ","ान्हयींच
 "
haiorsw ,"ावरशिओ
 ","ावरशिओ
 "
blako ,"लाकोब
 ","लाकोब
 "
hlanicef ,"ाीचेळणफ
 ","ाीचेळणफ
 "
hanvykcs ,"ाव्यकसंच
 ","ाव्यकसंच
 "
hlankdoesm ,"ला्यकसोंेमधख
 ","ल्यकीसोेमधख
 "
kre ,"करे
 ","करे
 "
hacdrej ,"ा्चरेदज
 ","ा्चरेदज
 "
apyog ,"पोेग
 ","ापयोग
 "
hapnicrm ,"ापींचर
 ","ापींचर
 "
uladeg ,"लडेगउ
 ","लाडेगउ
 "
hanvykic ,"ाव्यकचिण
 ","ाव्यकचिण
 "
tapnyez ,"ापनयेटझ़
 ","ापनयेतझ
 "
hulanykdres ,"ल्यींेदषखृ
 ","ला्यींेदषखृ
 "
anvidr ,"वींरद
 ","वंरदि
 "
huaycrem ,"्यीुचरम
 ","्यीुचरम
 "
ankrej ,"ाकीरजण
 ","ाकीरजण
 "
uankrw ,"ावकुरण
 ","ानवकुर
 "
bltae ,"लेटबॅ
 ","ाेतब
 "
hltapnkidsm ,"लापन्कीसमतिध
 ","लाप्कीसंमतिध
 "
huapncdr ,"ूप्ंचरद
 ","ूप्ंचरद
 "
htandes ,"ानसेतध
 ","ानसेतध
 "
htaykres ,"ा्यकीसरेशठत़
 ","ा्यकीसरेशठत़
 "
haniem ,"नहीेम
 ","ानहीेम
 "
huaprsm ,"ापहुरमष
 ","ापहुरमष
 "
tacos ,"ा्कसोट
 ","ा्कसोट
 "
hutankdormgw ,"ूानवकुंरदमतगणध
 ","ूानवहकुंरमतगध
 "
lavis ,"लाव्सि
 ","लाव्सि
 "
horm ,"होरम
 ","होरम
 "
lanvreg ,"लवंरेग
 ","लावंरेग
 "
bhapdr ,"भापरद
 ","भापडर
 "
hpnis ,"न्शिफ
 ","नशिफ
 "
htankiresg ,"ानकीसंरठिग
 ","ानकीसंरठग
 "
hapnycd ,"ापन्यचअध
 ","ाप्यचअणध
 "
htapdr ,"ाडरदतफ
 ","ाडरतफ
 "
buand ,"ानुडबऊ
 ","ानुडबई
 "
anyrsw ,"ानवयसंरण
 ","ानवयसंर
 "
hice ,"हीच
 ","हीचि
 "
anirs ,"ानीसरइ
 ","ान्ीसरइ
 "
tares ,"्सरअत
 ","्सरअट
 "
htanykcre ,"ा्यकंचरेत
 ","ा्यकंचरेत
 "
hulavkicdre ,"लावकीुचरद
 ","लाव्कीुचरदि
 "
hlaykce ,"ायचेळख
 ","ायचेळख
 "
utako ,"ूकतौ
 ","कुटौ
 "
anio ,"नयोिआ
 ","नयोिइ
 "
ltavs ,"लावसत
 ","लावसत
 "
akref ,"ाकरिफ
 ","ाकीरफ
 "
htavys ,"थव्यसअत
 ","थाव्यसअत
 "
lakires ,"लाकसरेई
 ","लाकसरेई
 "
baicdremg ,"्करेजमिब
 ","्कडरमिबगॅ
 "
hanydrem ,"ा्यंरेमणध
 ","ा्यंरेमणध
 "
hltavk ,"लावतख
 ","लावतख
 "
hnosj ,"न्सजॉ
 ","न्सोज
 "
anydrm ,"ान्यरदम
 ","ान्यरदम
 "
lankide ,"लानकडेि
 ","लानकडेि
 "
htayres ,"्यीरशत
 ","्यीरशत
 "
bhultapkiors ,"भूलाप्ीठषखृ
 ","भूलाप्ीटषखृ
 "
htanykcdores ,"ूान्यकडंचरेशत़
 ","ूान्यकडंचरेशट
 "
tapnvorm ,"ूापनव्रमत
 ","ूापनव्रमत
 "
bhtavire ,"भवरेति
 ","भावरेति
 "
hltapvicd ,"लापव्ीचअतध
 ","लापव्चअतिध
 "
lars ,"ासरळ
 ","लसर
 "
tani ,"ानयति
 ","ानयति
 "
hlanicef ,"ाीचेळणफ
 ","ीचेळणफ
 "
aysm ,"सेम
 ","ायसम
 "
ltaykr ,"ला्यकरत
 ","ला्यकरत
 "
hladre ,"ला्हडरे
 ","लाहडरे
 "
tanicr ,"ा्कंरअटि
 ","्कंरअटति
 "
ltanidem ,"नीडंेमळत
 ","लानीडंेटम
 "
anisw ,"ानवसि
 ","ानवसि
 "
bhtairew ,"भवीरेट
 ","भवीरेट
 "
htayis ,"यशअति
 ","ायशअति
 "
lanykre ,"लान्यकरे
 ","लान्यकरे
 "
utavkres ,"ाव्कीसरतृ
 ","व्कीसरतृ
 "
hltapicem ,"लाप्चेमतिआ
 ","लाप्चेमतिआ
 "
bhanvycorem ,"ानव्हयोंचरेब
 ","ानव्योचरेमब
 "
huavykidrs ,"ाव्यकुरशदिधख
 ","ाव्यकुरशिधख़
 "
tacors ,"्कसोरटॅ
 ","्कसरटॅ
 "
htapnvidore ,"ापव्योंरतिणध़
 ","ापनवोरेतिध
 "
hundores ,"नसडरअँ
 ","नंरशदउ
 "
tayoj ,"ायोजत
 ","योजत
 "
ayesm ,"सेमॅ
 ","सेम
 "
htapids ,"प्ीसदतध
 ","ाप्ीसतध
 "
bhtanykidors ,"ा्यकसोंरअतिबध
 ","ा्यकसोंरअतिबध़
 "
laef ,"लअफँ
 ","लेअफ
 "
lapng ,"लपंग
 ","लापंग
 "
htapnykidrem ,"थापन्यीरदमतिख
 ",थापन्यीरदमतिख
hanidrs ,"नरशिध
 ","ानसरिध
 "
hutvykiejm ,"व्हयकुएटमिझ
 ","व्हयकीुएमति
 "
hutakresg ,"ा्हयसरतगखृ
 ","ाहकसरेतगखृ
 "
lam ,"लाम
 ","लाम
 "
bakrs ,"्कसरबॉ
 ","्कसरब
 "
lapimq ,"लप्कमिऑ
 ","लाप्कअमि
 "
ulap ,"लप्उ
 ","लापउ
 "
bhtankis ,"भन्कअतिष
 ","भान्कअतिष
 "
hanvors ,"ूानव्हंरष
 ","ूनव्हरषण
 "
htacdes ,"ाचेशदत
 ","ाचेशदत
 "
hnidos ,"सडंइ
 ","डोंशइ
 "
hltair ,"लाहरटि
 ","लाहरति
 "
aomf ,"ोमफ
 ","ोमफ
 "
aykds ,"ा्यकसद
 ","ा्यकसद
 "
lidesf ,"ल्ीडेशफ
 ","सडेफ
 "
andorg ,"डोंरग
 ","ाोंरदग
 "
haor ,"ाहरओ
 ","ाहोर
 "
hultapyce ,"ाप्यीुचळत
 ","लाप्यीुचट
 "
lanyijw ,"लानवयजि
 ","लावयंजि
 "
ulanremg ,"ाींरमळगौ
 ","ाींरमळग
 "
htanykres ,"ानयकंरेशत़
 ","ान्यकंरेशत़
 "
hlankdsw ,"लानव्कदष
 ","लानव्कडष
 "
havkir ,"ावीरख
 ","वीरख
 "
uapnyrsj ,"ूापन्युसरजण
 ","ूापन्ुसरजण
 "
lang ,"लंग
 ","लांग
 "
ltayiom ,"योमळति
 ","लायोमति
 "
hunde ,"नीुध
 ","नीुध
 "
hltavyire ,"लाव्यरेठि
 ","लाव्यरेठि
 "
akj ,"कजॉ
 ","कज
 "
hukic ,"्कुचइछ
 ","कुचइ
 "
utapkor ,"ूापकोरट
 ","ापकुोरट
 "
ltnif ,"ल्ंटिफ
 ","ल्ंटिफ
 "
htakirm ,"ाहकीरमत
 ","ाकीरमत
 "
avm ,"ावम
 ","ावम
 "
htanycew ,"ाव्यचेठण
 ","ाव्यचेठण
 "
htapnkirs ,"ाप्कीसंरठ
 ","ाप्कीसंरठ
 "
hanysj ,"ायंशघ
 ","ायंशख
 "
ankirs ,"ा्कषणृ
 ","ान्कसरि
 "
ultayidjw ,"लव्युदजति
 ","लव्युदजति
 "
haykicm ,"ायकीचम
 ","ायकीचम
 "
htadrsm ,"ा्रटमषध
 ","ा्रटमषध
 "
htairesmg ,"ीरशमतग
 ","ीरशमतिग
 "
htavyies ,"ाव्यीतिष
 ","ाव्यीतिष
 "
utcrsq ,"्कसरट
 ","्सरट
 "
huankirgw ,"ाव्हकुरिगण
 ","ाव्हकुरिगण
 "
ultakde ,"लाकीुडत
 ","लाकीुडत
 "
htapnycre ,"ाप्यंचरत
 ","ापयंचरेटत
 "
huanyc ,"ानयुंचअ
 ","ानयुंचअ
 "
pidof ,"पीोळफ
 ","पीडोफ
 "
hanij ,"ान्हिईझ
 ","ानहिझ
 "
hltaycrjmw ,"लाव्यचरजमळत
 ","लाव्यचरजमळत
 "
tadeg ,"ीडतग
 ","ाीदतग
 "
hlpides ,"ल्ीडेशफ
 ","लडेशिफ
 "
nior ,"न्यरआ
 ","नोरइ
 "
bakre ,"कीरब
 ","कीरब
 "
hapvirs ,"ापवहसरि
 ","ापवहसरि
 "
hutapvicrs ,"पव्ीसचरटतिषृ
 ","पव्ीसचरटतिषृ
 "
htanykires ,"न्यकसंरेशति
 ","ान्यकसंरेशति
 "
htapnyes ,"ाप्हयीसठण
 ","ाप्हयीसठण
 "
tanvid ,"ानवडति
 ","ानव्दति
 "
lapvesm ,"लपवसंे
 ","लापवसंे
 "
tapnor ,"ूापन्ंरत
 ","ूापन्ंरत
 "
apnykiores ,"ूापन्यकसरेि
 ","ूापन्यकसरेि
 "
uakem ,"ा्कीुम
 ","ा्कीुम
 "
lankidresg ,"लाकीसडंरेग
 ","लाकसडंरेिग
 "
lavormg ,"ूव्रमळग
 ","लव्ुरमग
 "
htanremg ,"नीरटमघ
 ","ाींरमतघ
 "
huapnicrej ,"ापीुंचरेज
 ","ापीुंचरेज
 "
bhanvieg ,"भानवेिग
 ","भानवेिग
 "
htapnirs ,"ापन्रठतिष
 ","थापन्सरति
 "
ltavyiores ,"लव्हसरेटि
 ","लव्यसोरतिॅ
 "
bhapnvre ,"भापनवरे
 ","भापनवरे
 "
htanicsgf ,"ान्सचअतिगणफ
 ","ान्संचअतिफघ
 "
apkr ,"ाप्कर
 ","प्कर
 "
hutavej ,"ावीुठज
 ","ावीुठज
 "
apndrew ,"ापनव्ंरेद
 ","ापनव्ंरेद
 "
hultanreg ,"लान्हीरतगउ
 ","लान्हीरतगउ
 "
hlanvdoem ,"ूलनवहीडमधॉ
 ","ूलानवहीडोमध
 "
bhaes ,"ीशब
 ","ीशब
 "
hlpides ,"ल्ीडेशफ
 ","लपसडेि
 "
ulg ,"ूळग
 ","लुग
 "
havkicr ,"ाव्कीचरि
 ","ाव्कीचरि
 "
htandre ,"ाहीरतणध
 ","ाहीरतणध
 "
hnore ,"ूनहरे
 ","ूनहरे
 "
hanycemg ,"ा्यीचमगण
 ","ा्यीचमगण
 "
huarsm ,"ूरशम
 ","ाहुरशम
 "
akirmg ,"ा्करमिग
 ","ा्करमिग
 "
hutapnykrsm ,"ूापन्युसंरमतख
 ","ूापन्युसंरमतख
 "
nkioj ,"ूकंजि
 ","ूकंजि
 "
huacrem ,"ा्युचरम़
 ","ा्ीुचरम
 "
tankir ,"ा्कंरअटि
 ","्कंरअति
 "
larsz ,"लासरझ
 ","लासरज
 "
htapvyicdej ,"ापव्यचेदजति
 ","ापव्यचेदजति
 "
bhlavig ,"भलाविग
 ","भलाविग
 "
lapnres ,"लपन्सर
 ","लापनसरे
 "
unyre ,"ूनीर
 ","नुरे
 "
ulkosf ,"ल्कसफॉ
 ","लकसोफ
 "
uakdm ,"ाकुदम
 ","ाकुदम
 "
aydj ,"ा्यदज
 ","ा्यदज
 "
hunk ,"नुख
 ","नुख
 "
anke ,"ानके
 ","ानके
 "
htavkcres ,"ाव्यकचरेशत़
 ","व्कीचरेशत
 "
uakrej ,"ाकुरेज
 ","ा्कुरेज
 "
lairs ,"लीरॅ
 ","लाीसर
 "
htap ,"थाप
 ","ापठ
 "
hapnicre ,"ाप्यचरिण़
 ","ापनीचरि
 "
bhanyces ,"ा्हयसंचेब
 ","ा्हयसंचेब
 "
lanyidf ,"लाडंेइफ
 ","लायडंिफ
 "
htakc ,"ाकचट
 ","ाकचट
 "
lanvykir ,"लानव्यकीरिऱ
 ","लानव्यकीरि़
 "
hulanvykicdres ,"लाव्यकीुंचरेशदिध
 ","लानव्कीुरेशदिध
 "
blake ,"ला्कबइ
 ","लकएब
 "
hlaykicr ,"ला्यकीचर
 ","ला्यकीचर
 "
apnkiejg ,"ापकींजगै
 ","ापकीेजगण
 "
htoe ,"हीोत
 ","हीोट
 "
hltavyi ,"लाव्हयीळति
 ","लाव्हयीति
 "
tpnioeg ,"पन्ंेटिग
 ","पन्ोंेटिग
 "
ltam ,"ला्टम
 ","लामत
 "
havesf ,"ावहीसफ
 ","ावहीसफ
 "
